id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year
4369768691,36525065@N02,45.733886,4.884871,"show,concert,live,musique,mjc,musicn,laennec,laënnec,thefatbastardgangband",The Fat Bastard Gang Band,1,6,19,2,2010
4370517242,36525065@N02,45.733886,4.884871,"show,music,concert,live,musique,mjc,soubassophone,laennec,laënnec,soubas,thefatbastardgangband",The Fat Bastard Gang Band,0,6,19,2,2010
4370516820,36525065@N02,45.733886,4.884871,"show,music,concert,guitar,live,sing,singer,guitarist,musique,chant,mjc,chanteur,guitarre,guitariste,soubassophone,laennec,laënnec,soubas,thefatbastardgangband",The Fat Bastard Gang Band,0,6,19,2,2010
4369767483,36525065@N02,45.733886,4.884871,"show,music,concert,live,cajon,musique,mjc,laennec,laënnec,thefatbastardgangband",The Fat Bastard Gang Band,0,6,19,2,2010
4369767105,36525065@N02,45.733886,4.884871,"show,music,concert,guitar,live,sing,singer,guitarist,musique,chant,mjc,chanteur,guitarre,guitariste,laennec,laënnec,thefatbastardgangband",The Fat Bastard Gang Band,0,6,19,2,2010
4369759797,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4328,47,15,19,2,2010
4370508416,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4327,47,15,19,2,2010
4370508322,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4324,47,15,19,2,2010
4369759589,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4314,44,15,19,2,2010
4382703084,11817998@N05,45.760655,4.846564,"365,iphone",50/365 - Badge,4,13,19,2,2010
4369383711,45018599@N05,45.761213,4.827075,"street,bw,lyon,nb,cathédrale,saintjean,sylvainmestre",Saint-jean,0,17,18,2,2010
4369963392,45454196@N02,45.764184,4.836366,"exposition,observer",Les envahisseurs,55,11,15,2,2010
4369170459,97211956@N00,45.744729,4.873595,dailypicture,123,16,10,19,12,2009
4368816514,13339562@N06,45.757066,4.839713,"lyon,reflets,curie,guillotière,sanggi",Reflets de Curie,41,18,18,2,2010
4368813878,13339562@N06,45.758196,4.83658,"hotel,lyon,cygne,dieu,rhone,sanggi",Cygne d'eau,35,18,18,2,2010
4368809230,13339562@N06,45.759237,4.840078,"boat,lyon,q,rhone,guillotiere,sanggi",Gros Q,25,18,18,2,2010
4368677188,11817998@N05,45.760649,4.846391,"365,pylone,iphone",49/365 - Strange people,21,20,18,2,2010
4367572628,40292313@N08,45.757384,4.831618,bellecour,Bellecour sous la neige 2,51,14,19,12,2009
4366072774,11817998@N05,45.760411,4.848013,"sx70,365,iphone",48/365 - SX70 <3,23,20,17,2,2010
4365988730,26048905@N06,45.767558,4.833351,"ice,lyon,terreaux,poladroid",DSC_4166-pola,46,19,17,2,2010
4365191383,60878213@N00,45.761235,4.831023,"bridge,woman,yellow,scarf,river,frost,lyon,icy,saone",Yellow Scarf By the Saône,37,16,10,1,2010
4363604407,32709539@N07,45.759634,4.821592,lyon,,32,17,6,8,2009
4364344514,32709539@N07,45.759241,4.819543,lyon,,14,17,6,8,2009
4363603443,32709539@N07,45.758851,4.819393,lyon,,5,17,6,8,2009
4364343242,32709539@N07,45.758851,4.819393,lyon,Lounging,4,17,6,8,2009
4364342192,32709539@N07,45.762774,4.822783,lyon,,45,16,6,8,2009
4363601137,32709539@N07,45.762774,4.822783,lyon,,44,16,6,8,2009
4364341206,32709539@N07,45.762774,4.822783,lyon,,24,16,6,8,2009
4369549609,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVII - Alchimie _DDC4307,13,13,19,2,2010
4369549575,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVII - Alchimie _DDC4303,12,13,19,2,2010
4370298028,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVII - Alchimie _DDC4296,11,13,19,2,2010
4363599895,32709539@N07,45.762774,4.822783,lyon,Tipped Over Trashcan,10,16,6,8,2009
4364339232,32709539@N07,45.762774,4.822783,lyon,,9,16,6,8,2009
4364338168,32709539@N07,45.762774,4.822783,lyon,,6,16,6,8,2009
4363596329,32709539@N07,45.762774,4.822783,lyon,,5,16,6,8,2009
4363595419,32709539@N07,45.762774,4.822783,lyon,,5,16,6,8,2009
4363594529,32709539@N07,45.762759,4.822075,lyon,,3,16,6,8,2009
4363593833,32709539@N07,45.762482,4.822086,"lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,58,15,6,8,2009
4364334048,32709539@N07,45.762482,4.822086,"lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,55,15,6,8,2009
4363592545,32709539@N07,45.762482,4.822086,"lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,53,15,6,8,2009
4363592249,32709539@N07,45.762482,4.822086,"lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,52,15,6,8,2009
4363591967,32709539@N07,45.762482,4.822086,"france,candles,lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,49,15,6,8,2009
4363591617,32709539@N07,45.762482,4.822086,"france,candles,lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,47,15,6,8,2009
4364331966,32709539@N07,45.762482,4.822086,"france,lyon,bokeh,basilicaofnotredamedefourvière,dopplr:explore=dja1",,46,15,6,8,2009
4364331652,32709539@N07,45.762482,4.822086,"lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,43,15,6,8,2009
4363589993,32709539@N07,45.762482,4.822086,"france,candles,lyon,basilicaofnotredamedefourvière,dopplr:explore=dja1",,42,15,6,8,2009
4364321872,32709539@N07,45.76308,4.827836,lyon,Cafe,15,14,6,8,2009
4363580227,32709539@N07,45.76308,4.827836,lyon,,0,14,6,8,2009
4363579679,32709539@N07,45.76308,4.827836,lyon,Dessert,59,13,6,8,2009
4364320264,32709539@N07,45.76308,4.827836,lyon,,34,13,6,8,2009
4364319568,32709539@N07,45.76308,4.827836,lyon,Salad,11,13,6,8,2009
4363578047,32709539@N07,45.76308,4.827836,lyon,,50,12,6,8,2009
4364318528,32709539@N07,45.759357,4.824274,lyon,Breakfast,27,9,6,8,2009
4363576971,32709539@N07,45.759357,4.824274,lyon,,26,9,6,8,2009
4364317182,32709539@N07,45.759357,4.824274,lyon,,25,9,6,8,2009
4363575801,32709539@N07,45.759357,4.824274,lyon,,23,9,6,8,2009
4363575503,32709539@N07,45.759357,4.824274,lyon,Hungry,20,9,6,8,2009
4364315822,32709539@N07,45.759357,4.824274,lyon,,16,9,6,8,2009
4363574701,32709539@N07,45.759357,4.824274,lyon,,15,9,6,8,2009
4364314924,32709539@N07,45.759357,4.824274,lyon,,13,9,6,8,2009
4363734414,45717618@N00,45.758872,4.867681,"bokeh,day44,reveil,bokeh365",Bokeh - Day 44 : Wake up !,14,23,16,2,2010
4363433486,13339562@N06,45.758107,4.834316,"noir,lyon,nb,blanc,sanggi",Smoker & newspaper,55,17,16,2,2010
4363428006,13339562@N06,45.759521,4.834971,"noir,lyon,nb,blanc,sanggi",Relooking,29,17,16,2,2010
4363420030,13339562@N06,45.771983,4.834799,"noir,lyon,nb,blanc,rousse,croix,cour,voraces,canuts,sanggi",Voraces,35,16,16,2,2010
4362401281,31421324@N02,45.761056,4.830862,,Quais de Saone,36,20,26,11,2007
4363119486,31421324@N02,45.759469,4.82921,,Lions_06,55,13,19,4,2008
4367893957,11817998@N05,45.760649,4.846391,"365,iphone",47/365 - Ektachrome 13*18 chambre Sinar,4,17,16,2,2010
4362490200,26048905@N06,45.763345,4.829735,"vintage,lomo,lyon",DSC_3208,22,13,6,2,2010
4361508523,29161621@N03,45.832798,4.793246,"snow,neige,restaurent,montagnards,auxmontagnards",Aux montagnards,6,11,16,2,2010
4362204420,13814311@N00,45.757287,4.834789,"street,ladies,france,walking,french,restaurant,women,lyon,lane,rue,ruedesmarronniers",Rue des Marronniers,38,23,12,2,2010
4361408749,24380554@N05,45.761485,4.833452,,boulangerie,54,12,11,12,2009
4362147660,24380554@N05,45.760943,4.826917,,in chiesa,18,12,11,12,2009
4361399855,24380554@N05,45.760498,4.826624,,lyon,8,12,11,12,2009
4361398243,24380554@N05,45.760943,4.826917,,fourviere,55,11,11,12,2009
4361910822,97211956@N00,45.767897,4.8354,"drums,dailypicture,triphase,paceo",Anne Paceo,15,22,9,7,2008
4360496606,45018599@N05,45.771055,4.829993,sylvainmestre,"View from ""rue des tables Claudiennes""",9,17,27,12,2009
4359753183,45018599@N05,45.771654,4.829306,"bw,france,lyon,nb,belltower,frame,clochet,bonpasteur,rueneyret,sylvainmestre",In the frame!,25,17,27,12,2009
4360483016,45717618@N00,45.758872,4.867681,"bokeh,day43,gateau,napolitain,bokeh365",Bokeh - Day 43 : Simulacre italien,5,21,15,2,2010
4358571037,34921672@N00,45.767211,4.8598,"geotagged,frankreich,fra,rhônealpes,geo:lat=4576721000,geo:lon=485980100,lyon06",dia-03997,18,15,2,1,2010
4358568429,34921672@N00,45.767211,4.8598,"geotagged,frankreich,fra,rhônealpes,geo:lat=4576721000,geo:lon=485980100,lyon06",dia-03996,15,15,2,1,2010
4360182378,34992495@N04,45.755008,4.844058,"de,book,lyon,du,doigt,pont,livre,dahl,roald,lautre,magique,côté",Le doigt magique,40,18,15,2,2010
4358490921,11817998@N05,45.760649,4.846391,"juno,iphone",46/365 - I call you from hamburger phone,46,12,15,2,2010
4359211634,16197488@N06,45.751332,4.844874,"café,bar,lyon,rue,thibault,gens,guillotière,chezthibault,cafédescultures",,55,21,13,2,2010
4358468391,16197488@N06,45.751332,4.844874,"bar,lyon,thibault,gens,guillotière,chezthibault,cafédescultures",,20,21,13,2,2010
4358944734,24753829@N07,45.769027,4.817311,"france,lyon,fourvière",Lyon,45,0,29,8,2009
4358944052,24753829@N07,45.75308,4.829027,"france,lyon,placeampère","Place Ampère, Lyon",16,7,24,8,2009
4358939930,24753829@N07,45.767934,4.836044,"france,lyon,opéradelyon",Opéra de Lyon,51,3,21,8,2009
4358194691,24753829@N07,45.767272,4.832847,"france,lyon,placedesterreaux","Place des Terreaux, Lyon",41,3,21,8,2009
4358935206,24753829@N07,45.7621,4.821442,"france,lyon,fourvière","Fourvière, Lyon",6,2,21,8,2009
4358934228,24753829@N07,45.761161,4.820916,"france,lyon,fourvière","Fourvière, Lyon",3,2,21,8,2009
4358189203,24753829@N07,45.762729,4.82701,"france,lyon,vieuxlyon,rueduboeuf","Rue du Boeuf, Lyon",3,3,17,8,2009
4358932514,24753829@N07,45.759828,4.835829,"france,lyon",Lyon,32,21,16,8,2009
4358187279,24753829@N07,45.759319,4.829682,"france,lyon,fourvière,vieuxlyon,cathédralesaintjeanbaptistedelyon",Lyon,22,7,16,8,2009
4358146999,24753829@N07,45.752331,4.836784,"france,lyon",Lyon,19,7,13,8,2009
4358145185,24753829@N07,45.762979,4.826774,"france,lyon,vieuxlyon,latourrose","La Tour Rose, Lyon",26,1,9,8,2009
4358886620,24753829@N07,45.756729,4.826838,"france,lyon",Lyon,10,8,8,8,2009
4358139901,24753829@N07,45.756658,4.826678,"france,lyon",Lyon,14,8,8,8,2009
4358883796,24753829@N07,45.757702,4.825315,"france,lyon,cathédralesaintjeanbaptistedelyon",Cathédrale Saint-Jean-Baptiste de Lyon,2,1,24,7,2009
4358135291,24753829@N07,45.757729,4.825519,"france,lyon,astronomicalclock,cathédralesaintjeanbaptistedelyon","Astronomical Clock, Lyon",53,0,24,7,2009
4358878600,24753829@N07,45.756561,4.826592,"france,lyon",Lyon,34,0,24,7,2009
4358128515,24753829@N07,45.753896,4.827214,"france,lyon,ainay,basiliquedainay","Basilique d'Ainay, Lyon",9,7,24,8,2009
4358127439,24753829@N07,45.753859,4.826688,"france,lyon,ainay,basiliquedainay","Basilique d'Ainay, Lyon",3,7,24,8,2009
4358126825,24753829@N07,45.762242,4.822472,"france,lyon,fourvière","Fourvière Interior, Lyon",17,2,21,8,2009
4358870656,24753829@N07,45.762321,4.821603,"france,lyon,fourvière","Fourvière, Lyon",9,2,21,8,2009
4358027701,97211956@N00,45.745169,4.871491,dailypicture,Bientôt sur cet écran,2,16,22,11,2009
4358688988,77338686@N00,45.768073,4.836215,"france,lyon,opéra",Opéra,17,19,26,1,2010
4357883244,13339562@N06,45.755142,4.840571,"lyon,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,44,16,14,2,2010
4357878642,13339562@N06,45.755142,4.840571,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,54,15,14,2,2010
4357125785,13339562@N06,45.755142,4.840571,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,52,15,14,2,2010
4357868584,13339562@N06,45.755142,4.840571,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,51,15,14,2,2010
4357867272,9921546@N02,45.759795,4.83187,"panorama,lyon,pano,hdr,2010,célestins,nodalninja",Place des Célestins (Lyon),43,18,14,2,2010
4357116595,13339562@N06,45.755142,4.840571,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,47,15,14,2,2010
4357860306,13339562@N06,45.754368,4.840539,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,3,15,14,2,2010
4357853538,13339562@N06,45.754368,4.840539,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,59,14,14,2,2010
4357099159,13339562@N06,45.755142,4.840571,"new,lyon,year,chinese,an,chinois,tigre,pasteur,nouvel,7ème,guillotière,sanggi",Nouvel an chinois 2010,52,14,14,2,2010
4357752490,45717618@N00,45.758872,4.867681,"cat,chat,bokeh,billy,day42,bokeh365",Bokeh - Day 42 : Sad cat,52,18,14,2,2010
4356357907,31081440@N00,45.760427,4.833383,"france,lyon,rhône,francia,hdr,bellecour,placedesjacobins,thebestofday,gününeniyisi,sonyalpha200,plazadelosjacobinos",La Place des Jacobins,4,9,23,1,2010
4356991424,90493526@N00,45.776196,4.830422,"streetart,france,against,poster,europe,do,lyon,it,just,facism,affiche,croiixrousse","Sticker [Lyon, France]",57,16,13,2,2010
4356644194,60647695@N00,45.766192,4.82848,"restaurant,lyon,sortie,nuit,bony,mayapress",Lyon,57,7,14,2,2010
4355897607,60647695@N00,45.764485,4.828126,"lyon,sortie,nuit,bony,mayapress",Lyon,57,7,14,2,2010
4356643670,60647695@N00,45.76501,4.828727,"lyon,glacier,sortie,nuit,glace,bony,mayapress",Lyon,57,7,14,2,2010
4356643416,60647695@N00,45.767628,4.833276,"france,lyon,69,2010,fevrier,bartholdi,bony,terreaux,ontaine,mayapress","Lyon Fontaine Bartholdi, Terreaux",12,13,13,2,2010
4355576555,40431347@N02,45.748622,4.831323,"road,bridge,tree,nature,car,geotagged,lyon,little,voiture,route,pont,environment,strong,lonely,network,fighting,arbre,tramway,voirie,géotaggé",Strong nature 1,11,16,27,4,2009
4356058910,45717618@N00,45.76503,4.920104,"bokeh,day41,gateau,bokeh365",Bokeh - Day 41 : Miam Miam !,46,22,13,2,2010
4355024964,13339562@N06,45.760352,4.835507,"dog,chien,lyon,rue,république,pompier,sanggi",wait,41,17,13,2,2010
4355020928,13339562@N06,45.760352,4.835507,"place,lyon,hiver,nb,rue,république,gaufre,sanggi",plaisir sucré,30,17,13,2,2010
4354159592,61987244@N00,45.762141,4.823523,"city,rainbow,lyon,ville,arcenciel,fourvière",Lyon depuis Fourvière,42,17,6,2,2010
4352600684,26173098@N00,45.699631,4.941516,,,17,1,13,2,2010
4351757393,45717618@N00,45.758872,4.867681,"happy,bokeh,snoopy,day40,bokeh365",Bokeh - Day 40 : Happy,13,0,13,2,2010
4574661234,46605395@N06,45.7465,4.858,fac,Étudiants de la fac,57,11,12,2,2010
4574659950,46605395@N06,45.747333,4.858166,fac,Étudiants de la fac,57,11,12,2,2010
4350990752,26173098@N00,45.740255,4.893461,,,38,9,12,2,2010
4350833630,97211956@N00,45.774628,4.832997,"sunglasses,dailypicture",Two pairs,45,14,27,7,2008
4349743206,45717618@N00,45.758872,4.867681,"bokeh,day39,chocolat,moelleux,bokeh365",Bokeh - Day 39 : Petits plaisirs du soir,37,20,11,2,2010
4348476430,29405031@N05,45.768555,4.83952,lyon,P1020708,36,17,30,1,2010
4347453591,22872308@N00,45.755913,4.835486,,flower_tree_crop,8,18,4,6,2009
4347337306,45717618@N00,45.758872,4.867681,"bokeh,chocolate,nutella,day38,chocolat,bokeh365",Bokeh - Day 38 : péché mignon !,19,23,10,2,2010
4346847220,26173098@N00,45.750507,4.801461,,,3,20,10,2,2010
4346844658,26173098@N00,45.749444,4.803859,,,2,20,10,2,2010
4344938681,40292313@N08,45.760629,4.835636,,Je vole...,25,15,6,2,2010
4344278545,11817998@N05,45.760626,4.84631,"365,iphone",41/365 - Jeux d'enfants,38,1,10,2,2010
4344669534,22383511@N06,45.762223,4.822654,"france,marie,lyon,ange,lion,ville,basilique,fourviere,origine,fourvière,vierge,embleme,pjprod",Le Lyon Divin,46,18,26,11,2008
4343928913,45717618@N00,45.758872,4.867681,"bokeh,mozilla,day37,bokeh365","Bokeh - Day 37 : Souvenirs, souvenirs !",48,22,9,2,2010
4356987409,11817998@N05,45.760649,4.846391,"365,iphone",45/365 - Tartiflette,31,21,9,2,2010
4343612459,75445510@N00,45.761853,4.836859,"snow,building,rain,lyon,pluie,neige,immeuble,iphone,polarize",Reflection,37,20,9,2,2010
4343225205,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,anarchy,tvshow,artbrut,ddc,sanctuary,worldwar,mystic,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,paulmerton,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,channelfive,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,servergroup,paulmertonineurope",Paul Merton @ the Abode of Chaos - 19,7,14,9,2,2010
4343961448,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,anarchy,tvshow,artbrut,ddc,sanctuary,worldwar,mystic,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,paulmerton,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,channelfive,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,servergroup,paulmertonineurope",Paul Merton @ the Abode of Chaos - 18,7,14,9,2,2010
4343225067,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,anarchy,tvshow,artbrut,ddc,sanctuary,worldwar,mystic,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,paulmerton,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,channelfive,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,servergroup,paulmertonineurope",Paul Merton @ the Abode of Chaos - 17,6,14,9,2,2010
4343224987,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,eros,container,freemasonry,anarchy,tvshow,artbrut,ddc,sanctuary,worldwar,mystic,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,paulmerton,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,channelfive,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,servergroup,paulmertonineurope",Paul Merton @ the Abode of Chaos - 16,6,14,9,2,2010
